id,code,name,district_id:id
neighborhood_Altos_del_Aguacate_Legua_Aserrí_SJ,02,Altos_del_Aguacate,district_Legua_Aserrí_SJ
neighborhood_Bajo_Bijagual_Legua_Aserrí_SJ,03,Bajo_Bijagual,district_Legua_Aserrí_SJ
neighborhood_Bajo_Máquinas_Legua_Aserrí_SJ,04,Bajo_Máquinas,district_Legua_Aserrí_SJ
neighborhood_Bajo_Venegas_(parte)_Legua_Aserrí_SJ,05,Bajo_Venegas_(parte),district_Legua_Aserrí_SJ
neighborhood_Carmen_(parte)._Legua_Aserrí_SJ,06,Carmen_(parte).,district_Legua_Aserrí_SJ
neighborhood_Ojo_de_Agua_(parte)_Monterrey_Aserrí_SJ,01,Ojo_de_Agua_(parte),district_Monterrey_Aserrí_SJ
neighborhood_Portuguez._Monterrey_Aserrí_SJ,02,Portuguez.,district_Monterrey_Aserrí_SJ
neighborhood_Cinco_Esquinas_(parte)_Salitrillos_Aserrí_SJ,01,Cinco_Esquinas_(parte),district_Salitrillos_Aserrí_SJ
neighborhood_Cerro_Salitrillos_Aserrí_SJ,03,Cerro,district_Salitrillos_Aserrí_SJ
neighborhood_Cuesta_Grande_Salitrillos_Aserrí_SJ,04,Cuesta_Grande,district_Salitrillos_Aserrí_SJ
neighborhood_Guinealillo_Salitrillos_Aserrí_SJ,05,Guinealillo,district_Salitrillos_Aserrí_SJ
neighborhood_Huaso_(parte)_Salitrillos_Aserrí_SJ,06,Huaso_(parte),district_Salitrillos_Aserrí_SJ
neighborhood_Lagunillas_Salitrillos_Aserrí_SJ,07,Lagunillas,district_Salitrillos_Aserrí_SJ
neighborhood_Palo_Blanco_Salitrillos_Aserrí_SJ,08,Palo_Blanco,district_Salitrillos_Aserrí_SJ
neighborhood_Quebradas_Salitrillos_Aserrí_SJ,09,Quebradas,district_Salitrillos_Aserrí_SJ
neighborhood_Rincón._Salitrillos_Aserrí_SJ,10,Rincón.,district_Salitrillos_Aserrí_SJ
neighborhood_Alhambra_Colón_Mora_SJ,01,Alhambra,district_Colón_Mora_SJ
neighborhood_Brasil_Colón_Mora_SJ,02,Brasil,district_Colón_Mora_SJ
neighborhood_Carreras_Colón_Mora_SJ,03,Carreras,district_Colón_Mora_SJ
neighborhood_Colonia_del_Prado_Colón_Mora_SJ,04,Colonia_del_Prado,district_Colón_Mora_SJ
neighborhood_Michoacán_Colón_Mora_SJ,05,Michoacán,district_Colón_Mora_SJ
neighborhood_Nuevo_Brasil_Colón_Mora_SJ,06,Nuevo_Brasil,district_Colón_Mora_SJ
neighborhood_Piñal_Colón_Mora_SJ,07,Piñal,district_Colón_Mora_SJ
neighborhood_San_Bosco_Colón_Mora_SJ,08,San_Bosco,district_Colón_Mora_SJ
neighborhood_San_Vicente_Colón_Mora_SJ,09,San_Vicente,district_Colón_Mora_SJ
neighborhood_Tablera._Colón_Mora_SJ,10,Tablera.,district_Colón_Mora_SJ
neighborhood_Bajo_Claras_Guayabo_Mora_SJ,01,Bajo_Claras,district_Guayabo_Mora_SJ
neighborhood_Bajo_Morado_Guayabo_Mora_SJ,02,Bajo_Morado,district_Guayabo_Mora_SJ
neighborhood_Corrogres_Guayabo_Mora_SJ,03,Corrogres,district_Guayabo_Mora_SJ
neighborhood_Monte_Negro._Guayabo_Mora_SJ,04,Monte_Negro.,district_Guayabo_Mora_SJ
neighborhood_Bajo_Bustamante_Tabarcia_Mora_SJ,01,Bajo_Bustamante,district_Tabarcia_Mora_SJ
neighborhood_Bajo_Lima_Tabarcia_Mora_SJ,02,Bajo_Lima,district_Tabarcia_Mora_SJ
neighborhood_Bajo_Loaiza_Tabarcia_Mora_SJ,03,Bajo_Loaiza,district_Tabarcia_Mora_SJ
neighborhood_Cañas_Tabarcia_Mora_SJ,04,Cañas,district_Tabarcia_Mora_SJ
neighborhood_Corralar_Tabarcia_Mora_SJ,05,Corralar,district_Tabarcia_Mora_SJ
neighborhood_Morado_Tabarcia_Mora_SJ,06,Morado,district_Tabarcia_Mora_SJ
neighborhood_Salto._Tabarcia_Mora_SJ,08,Salto.,district_Tabarcia_Mora_SJ
neighborhood_Chile_Piedras_Negras_Mora_SJ,01,Chile,district_Piedras_Negras_Mora_SJ
neighborhood_Danta_Piedras_Negras_Mora_SJ,02,Danta,district_Piedras_Negras_Mora_SJ
neighborhood_Palma_Piedras_Negras_Mora_SJ,03,Palma,district_Piedras_Negras_Mora_SJ
neighborhood_Quebrada_Grande._Piedras_Negras_Mora_SJ,04,Quebrada_Grande.,district_Piedras_Negras_Mora_SJ
neighborhood_Cordel_Picagres_Mora_SJ,01,Cordel,district_Picagres_Mora_SJ
neighborhood_Chucás_Picagres_Mora_SJ,02,Chucás,district_Picagres_Mora_SJ
neighborhood_Jateo_Picagres_Mora_SJ,03,Jateo,district_Picagres_Mora_SJ
neighborhood_Llano_Grande_Picagres_Mora_SJ,04,Llano_Grande,district_Picagres_Mora_SJ
neighborhood_Monte_Frío_(Potrerillos)._Picagres_Mora_SJ,05,Monte_Frío_(Potrerillos).,district_Picagres_Mora_SJ
neighborhood_Pito._Jaris_Mora_SJ,01,Pito.,district_Jaris_Mora_SJ
neighborhood_San_Juan_Quitirrisi_Mora_SJ,01,San_Juan,district_Quitirrisi_Mora_SJ
neighborhood_San_Martín_Quitirrisi_Mora_SJ,02,San_Martín,district_Quitirrisi_Mora_SJ
neighborhood_Quebrada_Honda._Quitirrisi_Mora_SJ,03,Quebrada_Honda.,district_Quitirrisi_Mora_SJ
neighborhood_Árboles_Guadalupe_Goicoechea_SJ,01,Árboles,district_Guadalupe_Goicoechea_SJ
neighborhood_Colonia_del_Río_Guadalupe_Goicoechea_SJ,02,Colonia_del_Río,district_Guadalupe_Goicoechea_SJ
neighborhood_El_Alto_(parte)_Guadalupe_Goicoechea_SJ,03,El_Alto_(parte),district_Guadalupe_Goicoechea_SJ
neighborhood_Fátima_Guadalupe_Goicoechea_SJ,04,Fátima,district_Guadalupe_Goicoechea_SJ
neighborhood_Independencia_Guadalupe_Goicoechea_SJ,05,Independencia,district_Guadalupe_Goicoechea_SJ
neighborhood_Jardín_Guadalupe_Goicoechea_SJ,06,Jardín,district_Guadalupe_Goicoechea_SJ
neighborhood_Magnolia_Guadalupe_Goicoechea_SJ,07,Magnolia,district_Guadalupe_Goicoechea_SJ
neighborhood_Maravilla_Guadalupe_Goicoechea_SJ,08,Maravilla,district_Guadalupe_Goicoechea_SJ
neighborhood_Margarita_Guadalupe_Goicoechea_SJ,09,Margarita,district_Guadalupe_Goicoechea_SJ
neighborhood_Minerva_Guadalupe_Goicoechea_SJ,10,Minerva,district_Guadalupe_Goicoechea_SJ
neighborhood_Moreno_Cañas_Guadalupe_Goicoechea_SJ,11,Moreno_Cañas,district_Guadalupe_Goicoechea_SJ
neighborhood_Orquídea_Guadalupe_Goicoechea_SJ,12,Orquídea,district_Guadalupe_Goicoechea_SJ
neighborhood_Pilar_Jiménez_Guadalupe_Goicoechea_SJ,13,Pilar_Jiménez,district_Guadalupe_Goicoechea_SJ
neighborhood_Rothe_Guadalupe_Goicoechea_SJ,14,Rothe,district_Guadalupe_Goicoechea_SJ
neighborhood_San_Gerardo_Guadalupe_Goicoechea_SJ,15,San_Gerardo,district_Guadalupe_Goicoechea_SJ
neighborhood_Santa_Cecilia_Guadalupe_Goicoechea_SJ,16,Santa_Cecilia,district_Guadalupe_Goicoechea_SJ
neighborhood_Santa_Eduvigis_Guadalupe_Goicoechea_SJ,17,Santa_Eduvigis,district_Guadalupe_Goicoechea_SJ
neighborhood_Santo_Cristo_Guadalupe_Goicoechea_SJ,18,Santo_Cristo,district_Guadalupe_Goicoechea_SJ
neighborhood_Unión_Guadalupe_Goicoechea_SJ,19,Unión,district_Guadalupe_Goicoechea_SJ
neighborhood_Yurusti._Guadalupe_Goicoechea_SJ,20,Yurusti.,district_Guadalupe_Goicoechea_SJ
neighborhood_Carlos_María_Ulloa_San_Francisco_Goicoechea_SJ,01,Carlos_María_Ulloa,district_San_Francisco_Goicoechea_SJ
neighborhood_San_Francisco_(centro)_San_Francisco_Goicoechea_SJ,02,San_Francisco_(centro),district_San_Francisco_Goicoechea_SJ
neighborhood_Tournón._San_Francisco_Goicoechea_SJ,03,Tournón.,district_San_Francisco_Goicoechea_SJ
neighborhood_Ciprés_Calle_Blancos_Goicoechea_SJ,02,Ciprés,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Encanto_Calle_Blancos_Goicoechea_SJ,03,Encanto,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Esquivel_Bonilla_Calle_Blancos_Goicoechea_SJ,04,Esquivel_Bonilla,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Montelimar_Calle_Blancos_Goicoechea_SJ,05,Montelimar,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Pinos_Calle_Blancos_Goicoechea_SJ,06,Pinos,district_Calle_Blancos_Goicoechea_SJ
neighborhood_San_Antonio_Calle_Blancos_Goicoechea_SJ,07,San_Antonio,district_Calle_Blancos_Goicoechea_SJ
neighborhood_San_Gabriel_Calle_Blancos_Goicoechea_SJ,08,San_Gabriel,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Santo_Tomás_Calle_Blancos_Goicoechea_SJ,09,Santo_Tomás,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Volio._Calle_Blancos_Goicoechea_SJ,10,Volio.,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Bruncas_Mata_De_Plátano_Goicoechea_SJ,01,Bruncas,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Carmen_Mata_De_Plátano_Goicoechea_SJ,02,Carmen,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Claraval_Mata_De_Plátano_Goicoechea_SJ,03,Claraval,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Cruz_Mata_De_Plátano_Goicoechea_SJ,04,Cruz,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Cuesta_Grande_(parte)_Mata_De_Plátano_Goicoechea_SJ,05,Cuesta_Grande_(parte),district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Estéfana_(parte)_Mata_De_Plátano_Goicoechea_SJ,06,Estéfana_(parte),district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Hortensias_Mata_De_Plátano_Goicoechea_SJ,07,Hortensias,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Jaboncillal_Mata_De_Plátano_Goicoechea_SJ,08,Jaboncillal,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Jardines_de_la_Paz_Mata_De_Plátano_Goicoechea_SJ,09,Jardines_de_la_Paz,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Lourdes_Mata_De_Plátano_Goicoechea_SJ,10,Lourdes,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Praderas_Mata_De_Plátano_Goicoechea_SJ,11,Praderas,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Tepeyac_Mata_De_Plátano_Goicoechea_SJ,12,Tepeyac,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Térraba_Mata_De_Plátano_Goicoechea_SJ,13,Térraba,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Villalta_Mata_De_Plátano_Goicoechea_SJ,14,Villalta,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Villaverde_Mata_De_Plátano_Goicoechea_SJ,15,Villaverde,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Vista_del_Valle._Mata_De_Plátano_Goicoechea_SJ,16,Vista_del_Valle.,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Ángeles_Ipís_Goicoechea_SJ,01,Ángeles,district_Ipís_Goicoechea_SJ
neighborhood_El_Alto_(parte)_Ipís_Goicoechea_SJ,02,El_Alto_(parte),district_Ipís_Goicoechea_SJ
neighborhood_Floresta_Ipís_Goicoechea_SJ,03,Floresta,district_Ipís_Goicoechea_SJ
neighborhood_Korobó_Ipís_Goicoechea_SJ,04,Korobó,district_Ipís_Goicoechea_SJ
neighborhood_La_Mora_Ipís_Goicoechea_SJ,05,La_Mora,district_Ipís_Goicoechea_SJ
neighborhood_Morita_Ipís_Goicoechea_SJ,06,Morita,district_Ipís_Goicoechea_SJ
neighborhood_Mozotal_Ipís_Goicoechea_SJ,07,Mozotal,district_Ipís_Goicoechea_SJ
neighborhood_Nazareno_Ipís_Goicoechea_SJ,08,Nazareno,district_Ipís_Goicoechea_SJ
neighborhood_Orquídea_Ipís_Goicoechea_SJ,09,Orquídea,district_Ipís_Goicoechea_SJ
neighborhood_Rodrigo_Facio_Ipís_Goicoechea_SJ,10,Rodrigo_Facio,district_Ipís_Goicoechea_SJ
neighborhood_Santa_Clara_(parte)_Ipís_Goicoechea_SJ,11,Santa_Clara_(parte),district_Ipís_Goicoechea_SJ
neighborhood_Setillal_Ipís_Goicoechea_SJ,12,Setillal,district_Ipís_Goicoechea_SJ
neighborhood_Mirador._Rancho_Redondo_Goicoechea_SJ,01,Mirador.,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Corralillo_Rancho_Redondo_Goicoechea_SJ,02,Corralillo,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Guayabillos_Rancho_Redondo_Goicoechea_SJ,03,Guayabillos,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Isla_Rancho_Redondo_Goicoechea_SJ,04,Isla,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_San_Miguel_Rancho_Redondo_Goicoechea_SJ,05,San_Miguel,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Ana_Frank_Purral_Goicoechea_SJ,01,Ana_Frank,district_Purral_Goicoechea_SJ
neighborhood_Castores_Purral_Goicoechea_SJ,02,Castores,district_Purral_Goicoechea_SJ
neighborhood_Cuadros_Purral_Goicoechea_SJ,03,Cuadros,district_Purral_Goicoechea_SJ
neighborhood_Don_Carlos_Purral_Goicoechea_SJ,04,Don_Carlos,district_Purral_Goicoechea_SJ
neighborhood_El_Alto_(parte)_Purral_Goicoechea_SJ,05,El_Alto_(parte),district_Purral_Goicoechea_SJ
neighborhood_Flor_de_Liz_Purral_Goicoechea_SJ,06,Flor_de_Liz,district_Purral_Goicoechea_SJ
neighborhood_Kurú_Purral_Goicoechea_SJ,07,Kurú,district_Purral_Goicoechea_SJ
neighborhood_Lomas_de_Tepeyac_Purral_Goicoechea_SJ,08,Lomas_de_Tepeyac,district_Purral_Goicoechea_SJ
neighborhood_Lupita_Purral_Goicoechea_SJ,09,Lupita,district_Purral_Goicoechea_SJ
neighborhood_Montesol_Purral_Goicoechea_SJ,10,Montesol,district_Purral_Goicoechea_SJ
neighborhood_Nogales_Purral_Goicoechea_SJ,11,Nogales,district_Purral_Goicoechea_SJ
neighborhood_Pueblo_Purral_Goicoechea_SJ,12,Pueblo,district_Purral_Goicoechea_SJ
neighborhood_Violetas._Purral_Goicoechea_SJ,13,Violetas.,district_Purral_Goicoechea_SJ
neighborhood_Aguas_Lindas_Santa_Ana_Santa_Ana_SJ,01,Aguas_Lindas,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Cabañas_Santa_Ana_Santa_Ana_SJ,02,Cabañas,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Casa_Blanca_Santa_Ana_Santa_Ana_SJ,03,Casa_Blanca,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Lajas_(parte)_Santa_Ana_Santa_Ana_SJ,04,Lajas_(parte),district_Santa_Ana_Santa_Ana_SJ
neighborhood_Obando_Santa_Ana_Santa_Ana_SJ,05,Obando,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Paso_Machete_(parte)_Santa_Ana_Santa_Ana_SJ,06,Paso_Machete_(parte),district_Santa_Ana_Santa_Ana_SJ
neighborhood_San_Rafael._Santa_Ana_Santa_Ana_SJ,07,San_Rafael.,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Corrogres_Santa_Ana_Santa_Ana_SJ,08,Corrogres,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Pilas._Santa_Ana_Santa_Ana_SJ,09,Pilas.,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Paso_Machete_(parte)_Salitral_Santa_Ana_SJ,01,Paso_Machete_(parte),district_Salitral_Santa_Ana_SJ
neighborhood_Robalillo._Salitral_Santa_Ana_SJ,02,Robalillo.,district_Salitral_Santa_Ana_SJ
neighborhood_Alto_Raicero_Salitral_Santa_Ana_SJ,03,Alto_Raicero,district_Salitral_Santa_Ana_SJ
neighborhood_Chirracal_Salitral_Santa_Ana_SJ,04,Chirracal,district_Salitral_Santa_Ana_SJ
neighborhood_Matinilla_Salitral_Santa_Ana_SJ,05,Matinilla,district_Salitral_Santa_Ana_SJ
neighborhood_Pabellón_Salitral_Santa_Ana_SJ,06,Pabellón,district_Salitral_Santa_Ana_SJ
neighborhood_Perico._Salitral_Santa_Ana_SJ,07,Perico.,district_Salitral_Santa_Ana_SJ
neighborhood_Alto_Palomas_Pozos_Santa_Ana_SJ,01,Alto_Palomas,district_Pozos_Santa_Ana_SJ
neighborhood_Concepción_Pozos_Santa_Ana_SJ,02,Concepción,district_Pozos_Santa_Ana_SJ
neighborhood_Chispa_Pozos_Santa_Ana_SJ,04,Chispa,district_Pozos_Santa_Ana_SJ
neighborhood_Gavilanes_Pozos_Santa_Ana_SJ,05,Gavilanes,district_Pozos_Santa_Ana_SJ
neighborhood_Honduras_Pozos_Santa_Ana_SJ,06,Honduras,district_Pozos_Santa_Ana_SJ
neighborhood_Lajas_(parte)_Pozos_Santa_Ana_SJ,07,Lajas_(parte),district_Pozos_Santa_Ana_SJ
neighborhood_Lindora_Pozos_Santa_Ana_SJ,08,Lindora,district_Pozos_Santa_Ana_SJ
neighborhood_Manantial_Pozos_Santa_Ana_SJ,09,Manantial,district_Pozos_Santa_Ana_SJ
neighborhood_Real_de_Pereira_(parte)_Pozos_Santa_Ana_SJ,10,Real_de_Pereira_(parte),district_Pozos_Santa_Ana_SJ
neighborhood_Valle_del_sol._Pozos_Santa_Ana_SJ,11,Valle_del_sol.,district_Pozos_Santa_Ana_SJ
neighborhood_Chimba_Uruca_Santa_Ana_SJ,01,Chimba,district_Uruca_Santa_Ana_SJ
neighborhood_Guapinol_Uruca_Santa_Ana_SJ,02,Guapinol,district_Uruca_Santa_Ana_SJ
neighborhood_Mata_Grande_Uruca_Santa_Ana_SJ,03,Mata_Grande,district_Uruca_Santa_Ana_SJ
neighborhood_Mina_Uruca_Santa_Ana_SJ,04,Mina,district_Uruca_Santa_Ana_SJ
neighborhood_Paso_Machete_(parte)_Uruca_Santa_Ana_SJ,05,Paso_Machete_(parte),district_Uruca_Santa_Ana_SJ
neighborhood_Río_Uruca._Uruca_Santa_Ana_SJ,06,Río_Uruca.,district_Uruca_Santa_Ana_SJ
neighborhood_Caraña_Piedades_Santa_Ana_SJ,01,Caraña,district_Piedades_Santa_Ana_SJ
neighborhood_Cebadilla_Piedades_Santa_Ana_SJ,02,Cebadilla,district_Piedades_Santa_Ana_SJ
neighborhood_Finquitas_Piedades_Santa_Ana_SJ,03,Finquitas,district_Piedades_Santa_Ana_SJ
neighborhood_Montaña_del_Sol_Piedades_Santa_Ana_SJ,04,Montaña_del_Sol,district_Piedades_Santa_Ana_SJ
neighborhood_Rincón_San_Marcos_Piedades_Santa_Ana_SJ,05,Rincón_San_Marcos,district_Piedades_Santa_Ana_SJ
neighborhood_Triunfo._Piedades_Santa_Ana_SJ,06,Triunfo.,district_Piedades_Santa_Ana_SJ
neighborhood_Canjel_Brasil_Santa_Ana_SJ,01,Canjel,district_Brasil_Santa_Ana_SJ
neighborhood_Copey._Brasil_Santa_Ana_SJ,02,Copey.,district_Brasil_Santa_Ana_SJ
neighborhood_Bellavista_Alajuelita_Alajuelita_SJ,01,Bellavista,district_Alajuelita_Alajuelita_SJ
neighborhood_Chorotega_Alajuelita_Alajuelita_SJ,02,Chorotega,district_Alajuelita_Alajuelita_SJ
neighborhood_Lagunilla_Alajuelita_Alajuelita_SJ,03,Lagunilla,district_Alajuelita_Alajuelita_SJ
neighborhood_Macha_Alajuelita_Alajuelita_SJ,04,Macha,district_Alajuelita_Alajuelita_SJ
neighborhood_Madrigal._Alajuelita_Alajuelita_SJ,05,Madrigal.,district_Alajuelita_Alajuelita_SJ
neighborhood_Aguilar_Machado_San_Josecito_Alajuelita_SJ,01,Aguilar_Machado,district_San_Josecito_Alajuelita_SJ
neighborhood_Cochea_San_Josecito_Alajuelita_SJ,02,Cochea,district_San_Josecito_Alajuelita_SJ
neighborhood_El_Alto_San_Josecito_Alajuelita_SJ,03,El_Alto,district_San_Josecito_Alajuelita_SJ
neighborhood_Faro_del_Suroeste_San_Josecito_Alajuelita_SJ,04,Faro_del_Suroeste,district_San_Josecito_Alajuelita_SJ
neighborhood_Filtros_San_Josecito_Alajuelita_SJ,05,Filtros,district_San_Josecito_Alajuelita_SJ
neighborhood_Pueblo_Escondido_San_Josecito_Alajuelita_SJ,06,Pueblo_Escondido,district_San_Josecito_Alajuelita_SJ
neighborhood_Vistas_de_Alajuelita._San_Josecito_Alajuelita_SJ,07,Vistas_de_Alajuelita.,district_San_Josecito_Alajuelita_SJ
neighborhood_Caracas_San_Antonio_Alajuelita_SJ,01,Caracas,district_San_Antonio_Alajuelita_SJ
neighborhood_Cascabela_San_Antonio_Alajuelita_SJ,02,Cascabela,district_San_Antonio_Alajuelita_SJ
neighborhood_Llano_San_Antonio_Alajuelita_SJ,03,Llano,district_San_Antonio_Alajuelita_SJ
neighborhood_Lámparas._San_Antonio_Alajuelita_SJ,05,Lámparas.,district_San_Antonio_Alajuelita_SJ
neighborhood_Almendros_Concepción_Alajuelita_SJ,01,Almendros,district_Concepción_Alajuelita_SJ
neighborhood_Boca_del_Monte_Concepción_Alajuelita_SJ,02,Boca_del_Monte,district_Concepción_Alajuelita_SJ
neighborhood_Chirivico_Concepción_Alajuelita_SJ,03,Chirivico,district_Concepción_Alajuelita_SJ
neighborhood_Monte_Alto_Concepción_Alajuelita_SJ,04,Monte_Alto,district_Concepción_Alajuelita_SJ
neighborhood_Once_de_Abril_Concepción_Alajuelita_SJ,05,Once_de_Abril,district_Concepción_Alajuelita_SJ
neighborhood_Progreso_Concepción_Alajuelita_SJ,06,Progreso,district_Concepción_Alajuelita_SJ
neighborhood_Tejar_(parte)_Concepción_Alajuelita_SJ,07,Tejar_(parte),district_Concepción_Alajuelita_SJ
neighborhood_Vista_de_San_José_Concepción_Alajuelita_SJ,08,Vista_de_San_José,district_Concepción_Alajuelita_SJ
neighborhood_Vista_Real._Concepción_Alajuelita_SJ,09,Vista_Real.,district_Concepción_Alajuelita_SJ
neighborhood_Aurora_San_Felipe_Alajuelita_SJ,01,Aurora,district_San_Felipe_Alajuelita_SJ
neighborhood_Corina_Rodríguez_San_Felipe_Alajuelita_SJ,02,Corina_Rodríguez,district_San_Felipe_Alajuelita_SJ
neighborhood_Esquipulas_Dos_San_Felipe_Alajuelita_SJ,03,Esquipulas_Dos,district_San_Felipe_Alajuelita_SJ
neighborhood_La_Guápil_San_Felipe_Alajuelita_SJ,04,La_Guápil,district_San_Felipe_Alajuelita_SJ
neighborhood_Peralta_San_Felipe_Alajuelita_SJ,05,Peralta,district_San_Felipe_Alajuelita_SJ
neighborhood_Verbena._San_Felipe_Alajuelita_SJ,06,Verbena.,district_San_Felipe_Alajuelita_SJ
neighborhood_Palo_Campano._San_Felipe_Alajuelita_SJ,07,Palo_Campano.,district_San_Felipe_Alajuelita_SJ
neighborhood_Alamos_San_Isidro_Vásquez_de_Coronado_SJ,01,Alamos,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Alpes_San_Isidro_Vásquez_de_Coronado_SJ,02,Alpes,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Arias_San_Isidro_Vásquez_de_Coronado_SJ,03,Arias,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Brisa_San_Isidro_Vásquez_de_Coronado_SJ,04,Brisa,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Cedros_San_Isidro_Vásquez_de_Coronado_SJ,05,Cedros,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Corazón_de_Jesús_San_Isidro_Vásquez_de_Coronado_SJ,06,Corazón_de_Jesús,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Durazno_San_Isidro_Vásquez_de_Coronado_SJ,07,Durazno,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Girasoles_(parte)_San_Isidro_Vásquez_de_Coronado_SJ,08,Girasoles_(parte),district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Huacas_San_Isidro_Vásquez_de_Coronado_SJ,09,Huacas,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Magnolias_San_Isidro_Vásquez_de_Coronado_SJ,10,Magnolias,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Mercedes_San_Isidro_Vásquez_de_Coronado_SJ,11,Mercedes,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Monte_Azul_San_Isidro_Vásquez_de_Coronado_SJ,12,Monte_Azul,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_San_Francisco_San_Isidro_Vásquez_de_Coronado_SJ,13,San_Francisco,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_San_Martín_San_Isidro_Vásquez_de_Coronado_SJ,14,San_Martín,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Villa_Solidarista._San_Isidro_Vásquez_de_Coronado_SJ,15,Villa_Solidarista.,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Fanguillo_San_Rafael_Vásquez_de_Coronado_SJ,01,Fanguillo,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_I_Griega_San_Rafael_Vásquez_de_Coronado_SJ,02,I_Griega,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Loma_Bonita_San_Rafael_Vásquez_de_Coronado_SJ,03,Loma_Bonita,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Nubes_San_Rafael_Vásquez_de_Coronado_SJ,04,Nubes,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Patio_de_Agua_San_Rafael_Vásquez_de_Coronado_SJ,05,Patio_de_Agua,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Calera_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,01,Calera,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Carmen_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,02,Carmen,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Gemelas_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,03,Gemelas,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Josué_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,04,Josué,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Manzanos_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,05,Manzanos,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Murtal_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,06,Murtal,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Sitrae_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,07,Sitrae,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Valle_Felíz._Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ,08,Valle_Felíz.,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
